Line,Sex,Rep,Age,Block,Temperature
42,Male,23,10,3,28C
42,Female,23,31,3,28C
42,Female,23,.,3,28C
42,Female,23,24,3,28C
42,Male,24,26,3,28C
42,Male,24,21,3,28C
42,Male,24,17,3,28C
42,Female,24,31,3,28C
42,Female,24,17,3,28C
42,Female,24,17,3,28C
45,Female,1,22,1,28C
45,Female,1,24,1,28C
45,Female,1,31,1,28C
45,Male,1,.,1,28C
45,Male,1,23,1,28C
45,Male,1,23,1,28C
45,Female,2,3,1,28C
45,Female,2,14,1,28C
45,Female,2,21,1,28C
45,Male,2,2,1,28C
45,Male,2,21,1,28C
45,Male,2,21,1,28C
45,Female,3,7,1,28C
45,Female,3,21,1,28C
45,Female,3,31,1,28C
45,Male,3,.,1,28C
45,Male,3,23,1,28C
45,Male,3,25,1,28C
45,Female,4,11,1,28C
45,Female,4,14,1,28C
45,Female,4,22,1,28C
45,Male,4,21,1,28C
45,Male,4,.,1,28C
45,Male,4,22,1,28C
45,Female,5,21,1,28C
45,Female,5,23,1,28C
45,Female,5,24,1,28C
45,Male,5,23,1,28C
45,Male,5,23,1,28C
45,Male,5,24,1,28C
45,Female,6,25,1,28C
45,Female,6,25,1,28C
45,Female,6,28,1,28C
45,Male,6,25,1,28C
45,Male,6,28,1,28C
45,Male,6,.,1,28C
45,Female,7,7,1,28C
45,Female,7,28,1,28C
45,Female,7,35,1,28C
45,Male,7,25,1,28C
45,Male,7,28,1,28C
45,Male,7,.,1,28C
45,Female,8,14,1,28C
45,Female,8,21,1,28C
45,Female,8,29,1,28C
45,Male,8,.,1,28C
45,Male,8,28,1,28C
45,Male,8,28,1,28C
45,Female,9,16,1,28C
45,Female,9,21,1,28C
45,Female,9,28,1,28C
45,Male,9,25,1,28C
45,Male,9,28,1,28C
45,Male,9,28,1,28C
45,Female,10,23,1,28C
45,Female,10,30,1,28C
45,Female,10,32,1,28C
45,Male,10,16,1,28C
45,Male,10,21,1,28C
45,Male,10,22,1,28C
45,Female,11,28,1,28C
45,Female,11,30,1,28C
45,Female,11,32,1,28C
45,Male,11,28,1,28C
45,Male,11,28,1,28C
45,Male,11,28,1,28C
45,Female,12,23,1,28C
45,Female,12,23,1,28C
45,Female,12,25,1,28C
45,Male,12,23,1,28C
45,Male,12,23,1,28C
45,Male,12,24,1,28C
45,Female,13,29,1,28C
45,Female,13,16,1,28C
45,Female,13,11,1,28C
45,Male,13,29,1,28C
45,Male,13,29,1,28C
45,Male,13,21,1,28C
45,Female,14,18,1,28C
45,Female,14,11,1,28C
45,Female,14,11,1,28C
45,Male,14,23,1,28C
45,Male,14,21,1,28C
45,Male,14,21,1,28C
45,Female,15,.,1,28C
45,Female,15,.,1,28C
45,Female,15,.,1,28C
45,Male,15,.,1,28C
45,Male,15,.,1,28C
45,Male,15,.,1,28C
45,Female,16,23,1,28C
45,Female,16,11,1,28C
45,Female,16,4,1,28C
45,Male,16,22,1,28C
45,Male,16,22,1,28C
45,Male,16,22,1,28C
45,Female,17,21,1,28C
45,Female,17,11,1,28C
45,Female,17,11,1,28C
45,Male,17,21,1,28C
45,Male,17,21,1,28C
45,Male,17,21,1,28C
45,Female,18,29,1,28C
45,Female,18,29,1,28C
45,Female,18,29,1,28C
45,Male,18,29,1,28C
45,Male,18,29,1,28C
45,Male,18,25,1,28C
45,Female,19,32,1,28C
45,Female,19,30,1,28C
45,Female,19,21,1,28C
45,Male,19,29,1,28C
45,Male,19,24,1,28C
45,Male,19,21,1,28C
45,Female,20,23,1,28C
45,Female,20,21,1,28C
45,Female,20,16,1,28C
45,Male,20,29,1,28C
45,Male,20,23,1,28C
45,Male,20,23,1,28C
45,Female,21,24,1,28C
45,Female,21,15,1,28C
45,Female,21,11,1,28C
45,Male,21,23,1,28C
45,Male,21,23,1,28C
45,Male,21,21,1,28C
45,Female,22,29,1,28C
45,Female,22,29,1,28C
45,Female,22,15,1,28C
45,Male,22,29,1,28C
45,Male,22,22,1,28C
45,Male,22,21,1,28C
45,Female,23,29,1,28C
45,Female,23,18,1,28C
45,Female,23,11,1,28C
45,Male,23,23,1,28C
45,Male,23,22,1,28C
45,Male,23,22,1,28C
45,Female,24,.,1,28C
45,Female,24,.,1,28C
45,Female,24,.,1,28C
45,Male,24,.,1,28C
45,Male,24,.,1,28C
45,Male,24,.,1,28C
49,Female,1,.,1,28C
49,Female,1,18,1,28C
49,Female,1,32,1,28C
49,Male,1,21,1,28C
49,Male,1,.,1,28C
49,Male,1,28,1,28C
49,Female,2,32,1,28C
49,Female,2,32,1,28C
49,Female,2,35,1,28C
49,Male,2,21,1,28C
49,Male,2,21,1,28C
49,Male,2,.,1,28C
49,Female,3,32,1,28C
49,Female,3,35,1,28C
49,Female,3,35,1,28C
49,Male,3,21,1,28C
49,Male,3,30,1,28C
49,Male,3,.,1,28C
49,Female,4,23,1,28C
49,Female,4,28,1,28C
49,Female,4,37,1,28C
49,Male,4,14,1,28C
49,Male,4,.,1,28C
49,Male,4,28,1,28C
49,Female,5,21,1,28C
49,Female,5,22,1,28C
49,Female,5,35,1,28C
49,Male,5,.,1,28C
49,Male,5,32,1,28C
49,Male,5,35,1,28C
49,Female,6,8,1,28C
49,Female,6,14,1,28C
49,Female,6,39,1,28C
49,Male,6,.,1,28C
49,Male,6,28,1,28C
49,Male,6,28,1,28C
49,Female,7,25,1,28C
49,Female,7,28,1,28C
49,Female,7,35,1,28C
49,Male,7,4,1,28C
49,Male,7,.,1,28C
49,Male,7,21,1,28C
49,Female,8,14,1,28C
49,Female,8,30,1,28C
49,Female,8,35,1,28C
49,Male,8,23,1,28C
49,Male,8,.,1,28C
49,Male,8,30,1,28C
49,Female,9,28,1,28C
49,Female,9,37,1,28C
49,Female,9,37,1,28C
49,Male,9,.,1,28C
49,Male,9,21,1,28C
49,Male,9,30,1,28C
49,Female,10,14,1,28C
49,Female,10,25,1,28C
49,Female,10,32,1,28C
49,Male,10,14,1,28C
49,Male,10,23,1,28C
49,Male,10,23,1,28C
49,Female,11,28,1,28C
49,Female,11,32,1,28C
49,Female,11,32,1,28C
49,Male,11,18,1,28C
49,Male,11,.,1,28C
49,Male,11,32,1,28C
49,Female,12,28,1,28C
49,Female,12,32,1,28C
49,Female,12,35,1,28C
49,Male,12,.,1,28C
49,Male,12,28,1,28C
49,Male,12,32,1,28C
49,Female,13,30,1,28C
49,Female,13,28,1,28C
49,Female,13,22,1,28C
49,Male,13,35,1,28C
49,Male,13,24,1,28C
49,Male,13,22,1,28C
49,Female,14,42,1,28C
49,Female,14,28,1,28C
49,Female,14,22,1,28C
49,Male,14,28,1,28C
49,Male,14,28,1,28C
49,Male,14,8,1,28C
49,Female,15,35,1,28C
49,Female,15,30,1,28C
49,Female,15,25,1,28C
49,Male,15,25,1,28C
49,Male,15,22,1,28C
49,Male,15,16,1,28C
49,Female,16,.,1,28C
49,Female,16,30,1,28C
49,Female,16,28,1,28C
49,Male,16,25,1,28C
49,Male,16,24,1,28C
49,Male,16,22,1,28C
49,Female,17,36,1,28C
49,Female,17,36,1,28C
49,Female,17,.,1,28C
49,Male,17,25,1,28C
49,Male,17,23,1,28C
49,Male,17,14,1,28C
49,Female,18,36,1,28C
49,Female,18,28,1,28C
49,Female,18,28,1,28C
49,Male,18,36,1,28C
49,Male,18,24,1,28C
49,Male,18,24,1,28C
49,Female,19,35,1,28C
49,Female,19,22,1,28C
49,Female,19,22,1,28C
49,Male,19,31,1,28C
49,Male,19,25,1,28C
49,Male,19,23,1,28C
49,Female,20,28,1,28C
49,Female,20,28,1,28C
49,Female,20,22,1,28C
49,Male,20,28,1,28C
49,Male,20,28,1,28C
49,Male,20,11,1,28C
49,Female,21,28,1,28C
49,Female,21,22,1,28C
49,Female,21,22,1,28C
49,Male,21,8,1,28C
49,Male,21,25,1,28C
49,Male,21,18,1,28C
49,Female,22,28,1,28C
49,Female,22,28,1,28C
49,Female,22,24,1,28C
49,Male,22,25,1,28C
49,Male,22,22,1,28C
49,Male,22,22,1,28C
49,Female,23,30,1,28C
49,Female,23,28,1,28C
49,Female,23,28,1,28C
49,Male,23,29,1,28C
49,Male,23,28,1,28C
49,Male,23,28,1,28C
49,Female,24,38,1,28C
49,Female,24,.,1,28C
49,Female,24,32,1,28C
49,Male,24,36,1,28C
49,Male,24,28,1,28C
49,Male,24,28,1,28C
57,Female,1,35,1,28C
57,Female,1,42,1,28C
57,Female,1,46,1,28C
57,Male,1,35,1,28C
57,Male,1,35,1,28C
57,Male,1,.,1,28C
57,Female,2,14,1,28C
57,Female,2,35,1,28C
57,Female,2,35,1,28C
57,Male,2,35,1,28C
57,Male,2,35,1,28C
57,Male,2,35,1,28C
57,Female,3,14,1,28C
57,Female,3,23,1,28C
57,Female,3,35,1,28C
57,Male,3,.,1,28C
57,Male,3,16,1,28C
57,Male,3,35,1,28C
57,Female,4,35,1,28C
57,Female,4,35,1,28C
57,Female,4,42,1,28C
57,Male,4,28,1,28C
57,Male,4,35,1,28C
57,Male,4,35,1,28C
57,Female,5,28,1,28C
57,Female,5,35,1,28C
57,Female,5,35,1,28C
57,Male,5,14,1,28C
57,Male,5,22,1,28C
57,Male,5,28,1,28C
57,Female,6,28,1,28C
57,Female,6,35,1,28C
57,Female,6,43,1,28C
57,Male,6,28,1,28C
57,Male,6,28,1,28C
57,Male,6,28,1,28C
57,Female,7,.,1,28C
57,Female,7,35,1,28C
57,Female,7,49,1,28C
57,Male,7,.,1,28C
57,Male,7,35,1,28C
57,Male,7,35,1,28C
57,Female,8,35,1,28C
57,Female,8,.,1,28C
57,Female,8,49,1,28C
57,Male,8,.,1,28C
57,Male,8,42,1,28C
57,Male,8,44,1,28C
57,Female,9,7,1,28C
57,Female,9,35,1,28C
57,Female,9,35,1,28C
57,Male,9,28,1,28C
57,Male,9,35,1,28C
57,Male,9,35,1,28C
57,Female,10,17,1,28C
57,Female,10,30,1,28C
57,Female,10,35,1,28C
57,Male,10,.,1,28C
57,Male,10,28,1,28C
57,Male,10,28,1,28C
57,Female,11,14,1,28C
57,Female,11,35,1,28C
57,Female,11,35,1,28C
57,Male,11,.,1,28C
57,Male,11,35,1,28C
57,Male,11,35,1,28C
57,Female,12,29,1,28C
57,Female,12,35,1,28C
57,Female,12,35,1,28C
57,Male,12,.,1,28C
57,Male,12,29,1,28C
57,Male,12,30,1,28C
57,Female,13,32,1,28C
57,Female,13,32,1,28C
57,Female,13,30,1,28C
57,Male,13,28,1,28C
57,Male,13,16,1,28C
57,Male,13,11,1,28C
57,Female,14,42,1,28C
57,Female,14,31,1,28C
57,Female,14,31,1,28C
57,Male,14,39,1,28C
57,Male,14,35,1,28C
57,Male,14,31,1,28C
57,Female,15,45,1,28C
57,Female,15,39,1,28C
57,Female,15,38,1,28C
57,Male,15,35,1,28C
57,Male,15,17,1,28C
57,Male,15,15,1,28C
57,Female,16,.,1,28C
57,Female,16,.,1,28C
57,Female,16,.,1,28C
57,Male,16,.,1,28C
57,Male,16,.,1,28C
57,Male,16,.,1,28C
57,Female,17,.,1,28C
57,Female,17,.,1,28C
57,Female,17,.,1,28C
57,Male,17,.,1,28C
57,Male,17,.,1,28C
57,Male,17,.,1,28C
57,Female,18,42,1,28C
57,Female,18,32,1,28C
57,Female,18,31,1,28C
57,Male,18,32,1,28C
57,Male,18,30,1,28C
57,Male,18,18,1,28C
57,Female,19,38,1,28C
57,Female,19,37,1,28C
57,Female,19,31,1,28C
57,Male,19,31,1,28C
57,Male,19,31,1,28C
57,Male,19,28,1,28C
57,Female,20,44,1,28C
57,Female,20,43,1,28C
57,Female,20,42,1,28C
57,Male,20,35,1,28C
57,Male,20,35,1,28C
57,Male,20,17,1,28C
57,Female,21,42,1,28C
57,Female,21,42,1,28C
57,Female,21,.,1,28C
57,Male,21,32,1,28C
57,Male,21,28,1,28C
57,Male,21,21,1,28C
57,Female,22,46,1,28C
57,Female,22,18,1,28C
57,Female,22,10,1,28C
57,Male,22,31,1,28C
57,Male,22,30,1,28C
57,Male,22,28,1,28C
57,Female,23,32,1,28C
57,Female,23,31,1,28C
57,Female,23,30,1,28C
57,Male,23,28,1,28C
57,Male,23,25,1,28C
57,Male,23,11,1,28C
57,Female,24,42,1,28C
57,Female,24,32,1,28C
57,Female,24,32,1,28C
57,Male,24,32,1,28C
57,Male,24,21,1,28C
57,Male,24,21,1,28C
59,Female,1,31,1,28C
59,Female,1,.,1,28C
59,Female,1,40,1,28C
59,Male,1,31,1,28C
59,Male,1,.,1,28C
59,Male,1,38,1,28C
59,Female,2,7,1,28C
59,Female,2,28,1,28C
59,Female,2,38,1,28C
59,Male,2,24,1,28C
59,Male,2,38,1,28C
59,Male,2,38,1,28C
59,Female,3,26,1,28C
59,Female,3,28,1,28C
59,Female,3,33,1,28C
59,Male,3,14,1,28C
59,Male,3,24,1,28C
59,Male,3,35,1,28C
59,Female,4,14,1,28C
59,Female,4,41,1,28C
59,Female,4,.,1,28C
59,Male,4,24,1,28C
59,Male,4,38,1,28C
59,Male,4,38,1,28C
59,Female,5,31,1,28C
59,Female,5,38,1,28C
59,Female,5,38,1,28C
59,Male,5,.,1,28C
59,Male,5,26,1,28C
59,Male,5,33,1,28C
59,Female,6,31,1,28C
59,Female,6,31,1,28C
59,Female,6,38,1,28C
59,Male,6,5,1,28C
59,Male,6,.,1,28C
59,Male,6,40,1,28C
59,Female,7,17,1,28C
59,Female,7,26,1,28C
59,Female,7,31,1,28C
59,Male,7,28,1,28C
59,Male,7,.,1,28C
59,Male,7,39,1,28C
59,Female,8,14,1,28C
59,Female,8,24,1,28C
59,Female,8,.,1,28C
59,Male,8,38,1,28C
59,Male,8,.,1,28C
59,Male,8,45,1,28C
59,Female,9,12,1,28C
59,Female,9,35,1,28C
59,Female,9,38,1,28C
59,Male,9,31,1,28C
59,Male,9,31,1,28C
59,Male,9,31,1,28C
59,Female,10,38,1,28C
59,Female,10,45,1,28C
59,Female,10,45,1,28C
59,Male,10,14,1,28C
59,Male,10,31,1,28C
59,Male,10,45,1,28C
59,Female,11,31,1,28C
59,Female,11,31,1,28C
59,Female,11,33,1,28C
59,Male,11,5,1,28C
59,Male,11,31,1,28C
59,Male,11,31,1,28C
59,Female,12,.,1,28C
59,Female,12,31,1,28C
59,Female,12,33,1,28C
59,Male,12,.,1,28C
59,Male,12,33,1,28C
59,Male,12,38,1,28C
59,Female,13,32,1,28C
59,Female,13,32,1,28C
59,Female,13,32,1,28C
59,Male,13,41,1,28C
59,Male,13,32,1,28C
59,Male,13,24,1,28C
59,Female,14,28,1,28C
59,Female,14,19,1,28C
59,Female,14,14,1,28C
59,Male,14,34,1,28C
59,Male,14,34,1,28C
59,Male,14,17,1,28C
59,Female,15,32,1,28C
59,Female,15,32,1,28C
59,Female,15,32,1,28C
59,Male,15,35,1,28C
59,Male,15,32,1,28C
59,Male,15,28,1,28C
59,Female,16,35,1,28C
59,Female,16,32,1,28C
59,Female,16,32,1,28C
59,Male,16,32,1,28C
59,Male,16,28,1,28C
59,Male,16,14,1,28C
59,Female,17,34,1,28C
59,Female,17,32,1,28C
59,Female,17,24,1,28C
59,Male,17,32,1,28C
59,Male,17,32,1,28C
59,Male,17,28,1,28C
59,Female,18,32,1,28C
59,Female,18,32,1,28C
59,Female,18,32,1,28C
59,Male,18,32,1,28C
59,Male,18,20,1,28C
59,Male,18,20,1,28C
59,Female,19,41,1,28C
59,Female,19,32,1,28C
59,Female,19,24,1,28C
59,Male,19,32,1,28C
59,Male,19,32,1,28C
59,Male,19,32,1,28C
59,Female,20,.,1,28C
59,Female,20,25,1,28C
59,Female,20,14,1,28C
59,Male,20,46,1,28C
59,Male,20,32,1,28C
59,Male,20,17,1,28C
59,Female,21,32,1,28C
59,Female,21,24,1,28C
59,Female,21,21,1,28C
59,Male,21,.,1,28C
59,Male,21,41,1,28C
59,Male,21,21,1,28C
59,Female,22,.,1,28C
59,Female,22,24,1,28C
59,Female,22,18,1,28C
59,Male,22,33,1,28C
59,Male,22,32,1,28C
59,Male,22,.,1,28C
59,Female,23,35,1,28C
59,Female,23,32,1,28C
59,Female,23,24,1,28C
59,Male,23,41,1,28C
59,Male,23,38,1,28C
59,Male,23,28,1,28C
59,Female,24,32,1,28C
59,Female,24,24,1,28C
59,Female,24,17,1,28C
59,Male,24,38,1,28C
59,Male,24,32,1,28C
59,Male,24,.,1,28C
69,Male,1,31,2,28C
69,Male,1,31,2,28C
69,Male,1,31,2,28C
69,Female,1,32,2,28C
69,Female,1,31,2,28C
69,Female,1,6,2,28C
69,Male,2,31,2,28C
69,Male,2,19,2,28C
69,Male,2,19,2,28C
69,Female,2,38,2,28C
69,Female,2,28,2,28C
69,Female,2,28,2,28C
69,Male,3,45,2,28C
69,Male,3,33,2,28C
69,Male,3,18,2,28C
69,Female,3,38,2,28C
69,Female,3,34,2,28C
69,Female,3,33,2,28C
69,Male,4,46,2,28C
69,Male,4,31,2,28C
69,Male,4,21,2,28C
69,Female,4,17,2,28C
69,Female,4,.,2,28C
69,Female,4,10,2,28C
69,Male,5,40,2,28C
69,Male,5,31,2,28C
69,Male,5,19,2,28C
69,Female,5,31,2,28C
69,Female,5,14,2,28C
69,Female,5,.,2,28C
69,Male,6,38,2,28C
69,Male,6,38,2,28C
69,Male,6,38,2,28C
69,Female,6,38,2,28C
69,Female,6,33,2,28C
69,Female,6,31,2,28C
69,Male,7,31,2,28C
69,Male,7,31,2,28C
69,Male,7,12,2,28C
69,Female,7,34,2,28C
69,Female,7,28,2,28C
69,Female,7,21,2,28C
69,Male,8,33,2,28C
69,Male,8,24,2,28C
69,Male,8,20,2,28C
69,Female,8,34,2,28C
69,Female,8,32,2,28C
69,Female,8,3,2,28C
69,Male,9,47,2,28C
69,Male,9,46,2,28C
69,Male,9,31,2,28C
69,Female,9,24,2,28C
69,Female,9,24,2,28C
69,Female,9,24,2,28C
69,Male,10,32,2,28C
69,Male,10,31,2,28C
69,Male,10,28,2,28C
69,Female,10,31,2,28C
69,Female,10,31,2,28C
69,Female,10,28,2,28C
69,Male,11,42,2,28C
69,Male,11,38,2,28C
69,Male,11,31,2,28C
69,Female,11,28,2,28C
69,Female,11,24,2,28C
69,Female,11,10,2,28C
69,Male,12,40,2,28C
69,Male,12,32,2,28C
69,Male,12,17,2,28C
69,Female,12,31,2,28C
69,Female,12,31,2,28C
69,Female,12,17,2,28C
69,Male,13,33,2,28C
69,Male,13,33,2,28C
69,Male,13,.,2,28C
69,Female,13,31,2,28C
69,Female,13,26,2,28C
69,Female,13,5,2,28C
69,Male,14,.,2,28C
69,Male,14,33,2,28C
69,Male,14,14,2,28C
69,Female,14,33,2,28C
69,Female,14,24,2,28C
69,Female,14,19,2,28C
69,Male,15,33,2,28C
69,Male,15,31,2,28C
69,Male,15,21,2,28C
69,Female,15,38,2,28C
69,Female,15,32,2,28C
69,Female,15,17,2,28C
69,Male,16,48,2,28C
69,Male,16,31,2,28C
69,Male,16,24,2,28C
69,Female,16,33,2,28C
69,Female,16,31,2,28C
69,Female,16,26,2,28C
69,Male,17,.,2,28C
69,Male,17,26,2,28C
69,Male,17,24,2,28C
69,Female,17,39,2,28C
69,Female,17,38,2,28C
69,Female,17,4,2,28C
69,Male,18,47,2,28C
69,Male,18,28,2,28C
69,Male,18,26,2,28C
69,Female,18,.,2,28C
69,Female,18,31,2,28C
69,Female,18,5,2,28C
69,Male,19,28,2,28C
69,Male,19,26,2,28C
69,Male,19,24,2,28C
69,Female,19,31,2,28C
69,Female,19,28,2,28C
69,Female,19,10,2,28C
69,Male,20,31,2,28C
69,Male,20,31,2,28C
69,Male,20,27,2,28C
69,Female,20,31,2,28C
69,Female,20,28,2,28C
69,Female,20,28,2,28C
69,Male,21,21,2,28C
69,Male,21,17,2,28C
69,Male,21,17,2,28C
69,Female,21,32,2,28C
69,Female,21,32,2,28C
69,Female,21,31,2,28C
69,Male,22,33,2,28C
69,Male,22,27,2,28C
69,Male,22,17,2,28C
69,Female,22,52,2,28C
69,Female,22,35,2,28C
69,Female,22,12,2,28C
69,Male,23,45,2,28C
69,Male,23,45,2,28C
69,Male,23,40,2,28C
69,Female,23,41,2,28C
69,Female,23,26,2,28C
69,Female,23,17,2,28C
69,Male,24,.,2,28C
69,Male,24,.,2,28C
69,Male,24,.,2,28C
69,Female,24,.,2,28C
69,Female,24,.,2,28C
69,Female,24,.,2,28C
73,Male,1,31,2,28C
73,Male,1,17,2,28C
73,Male,1,12,2,28C
73,Female,1,27,2,28C
73,Female,1,20,2,28C
73,Female,1,12,2,28C
73,Male,2,24,2,28C
73,Male,2,24,2,28C
73,Male,2,14,2,28C
73,Female,2,31,2,28C
73,Female,2,19,2,28C
73,Female,2,10,2,28C
73,Male,3,33,2,28C
73,Male,3,11,2,28C
73,Male,3,.,2,28C
73,Female,3,33,2,28C
73,Female,3,33,2,28C
73,Female,3,31,2,28C
73,Male,4,31,2,28C
73,Male,4,14,2,28C
73,Male,4,10,2,28C
73,Female,4,31,2,28C
73,Female,4,21,2,28C
73,Female,4,17,2,28C
73,Male,5,24,2,28C
73,Male,5,13,2,28C
73,Male,5,3,2,28C
73,Female,5,31,2,28C
73,Female,5,31,2,28C
73,Female,5,27,2,28C
73,Male,6,19,2,28C
73,Male,6,17,2,28C
73,Male,6,11,2,28C
73,Female,6,31,2,28C
73,Female,6,24,2,28C
73,Female,6,6,2,28C
73,Male,7,24,2,28C
73,Male,7,24,2,28C
73,Male,7,17,2,28C
73,Female,7,35,2,28C
73,Female,7,35,2,28C
73,Female,7,19,2,28C
73,Male,8,31,2,28C
73,Male,8,28,2,28C
73,Male,8,19,2,28C
73,Female,8,33,2,28C
73,Female,8,24,2,28C
73,Female,8,3,2,28C
73,Male,9,24,2,28C
73,Male,9,19,2,28C
73,Male,9,19,2,28C
73,Female,9,31,2,28C
73,Female,9,31,2,28C
73,Female,9,21,2,28C
73,Male,10,31,2,28C
73,Male,10,14,2,28C
73,Male,10,14,2,28C
73,Female,10,21,2,28C
73,Female,10,20,2,28C
73,Female,10,10,2,28C
73,Male,11,24,2,28C
73,Male,11,18,2,28C
73,Male,11,7,2,28C
73,Female,11,31,2,28C
73,Female,11,31,2,28C
73,Female,11,31,2,28C
73,Male,12,17,2,28C
73,Male,12,10,2,28C
73,Male,12,10,2,28C
73,Female,12,31,2,28C
73,Female,12,31,2,28C
73,Female,12,28,2,28C
73,Male,13,27,2,28C
73,Male,13,26,2,28C
73,Male,13,.,2,28C
73,Female,13,28,2,28C
73,Female,13,26,2,28C
73,Female,13,24,2,28C
73,Male,14,26,2,28C
73,Male,14,17,2,28C
73,Male,14,14,2,28C
73,Female,14,33,2,28C
73,Female,14,31,2,28C
73,Female,14,28,2,28C
73,Male,15,24,2,28C
73,Male,15,24,2,28C
73,Male,15,10,2,28C
73,Female,15,32,2,28C
73,Female,15,31,2,28C
73,Female,15,13,2,28C
73,Male,16,31,2,28C
73,Male,16,28,2,28C
73,Male,16,25,2,28C
73,Female,16,26,2,28C
73,Female,16,24,2,28C
73,Female,16,12,2,28C
73,Male,17,31,2,28C
73,Male,17,26,2,28C
73,Male,17,14,2,28C
73,Female,17,31,2,28C
73,Female,17,14,2,28C
73,Female,17,10,2,28C
73,Male,18,26,2,28C
73,Male,18,19,2,28C
73,Male,18,17,2,28C
73,Female,18,31,2,28C
73,Female,18,11,2,28C
73,Female,18,10,2,28C
73,Male,19,17,2,28C
73,Male,19,10,2,28C
73,Male,19,3,2,28C
73,Female,19,42,2,28C
73,Female,19,41,2,28C
73,Female,19,17,2,28C
73,Male,20,24,2,28C
73,Male,20,17,2,28C
73,Male,20,3,2,28C
73,Female,20,24,2,28C
73,Female,20,12,2,28C
73,Female,20,4,2,28C
73,Male,21,31,2,28C
73,Male,21,24,2,28C
73,Male,21,17,2,28C
73,Female,21,31,2,28C
73,Female,21,24,2,28C
73,Female,21,21,2,28C
73,Male,22,24,2,28C
73,Male,22,24,2,28C
73,Male,22,12,2,28C
73,Female,22,32,2,28C
73,Female,22,21,2,28C
73,Female,22,21,2,28C
73,Male,23,27,2,28C
73,Male,23,19,2,28C
73,Male,23,17,2,28C
73,Female,23,27,2,28C
73,Female,23,21,2,28C
73,Female,23,3,2,28C
73,Male,24,26,2,28C
73,Male,24,17,2,28C
73,Male,24,17,2,28C
73,Female,24,31,2,28C
73,Female,24,.,2,28C
73,Female,24,24,2,28C
75,Male,1,34,2,28C
75,Male,1,31,2,28C
75,Male,1,25,2,28C
75,Female,1,38,2,28C
75,Female,1,35,2,28C
75,Female,1,35,2,28C
75,Male,2,31,2,28C
75,Male,2,31,2,28C
75,Male,2,31,2,28C
75,Female,2,45,2,28C
75,Female,2,31,2,28C
75,Female,2,28,2,28C
75,Male,3,31,2,28C
75,Male,3,10,2,28C
75,Male,3,3,2,28C
75,Female,3,52,2,28C
75,Female,3,7,2,28C
75,Female,3,3,2,28C
75,Male,4,41,2,28C
75,Male,4,35,2,28C
75,Male,4,34,2,28C
75,Female,4,45,2,28C
75,Female,4,42,2,28C
75,Female,4,31,2,28C
75,Male,5,47,2,28C
75,Male,5,45,2,28C
75,Male,5,35,2,28C
75,Female,5,45,2,28C
75,Female,5,38,2,28C
75,Female,5,28,2,28C
75,Male,6,35,2,28C
75,Male,6,31,2,28C
75,Male,6,5,2,28C
75,Female,6,49,2,28C
75,Female,6,45,2,28C
75,Female,6,5,2,28C
75,Male,7,38,2,28C
75,Male,7,38,2,28C
75,Male,7,31,2,28C
75,Female,7,48,2,28C
75,Female,7,40,2,28C
75,Female,7,3,2,28C
75,Male,8,38,2,28C
75,Male,8,14,2,28C
75,Male,8,10,2,28C
75,Female,8,38,2,28C
75,Female,8,38,2,28C
75,Female,8,6,2,28C
75,Male,9,31,2,28C
75,Male,9,31,2,28C
75,Male,9,31,2,28C
75,Female,9,52,2,28C
75,Female,9,33,2,28C
75,Female,9,10,2,28C
75,Male,10,49,2,28C
75,Male,10,38,2,28C
75,Male,10,28,2,28C
75,Female,10,31,2,28C
75,Female,10,10,2,28C
75,Female,10,6,2,28C
75,Male,11,31,2,28C
75,Male,11,31,2,28C
75,Male,11,31,2,28C
75,Female,11,45,2,28C
75,Female,11,28,2,28C
75,Female,11,5,2,28C
75,Male,12,45,2,28C
75,Male,12,42,2,28C
75,Male,12,31,2,28C
75,Female,12,45,2,28C
75,Female,12,24,2,28C
75,Female,12,17,2,28C
75,Male,13,38,2,28C
75,Male,13,38,2,28C
75,Male,13,33,2,28C
75,Female,13,.,2,28C
75,Female,13,52,2,28C
75,Female,13,24,2,28C
75,Male,14,.,2,28C
75,Male,14,6,2,28C
75,Male,14,3,2,28C
75,Female,14,34,2,28C
75,Female,14,24,2,28C
75,Female,14,6,2,28C
75,Male,15,38,2,28C
75,Male,15,38,2,28C
75,Male,15,26,2,28C
75,Female,15,34,2,28C
75,Female,15,10,2,28C
75,Female,15,3,2,28C
75,Male,16,38,2,28C
75,Male,16,34,2,28C
75,Male,16,10,2,28C
75,Female,16,52,2,28C
75,Female,16,42,2,28C
75,Female,16,5,2,28C
75,Male,17,.,2,28C
75,Male,17,.,2,28C
75,Male,17,.,2,28C
75,Female,17,.,2,28C
75,Female,17,.,2,28C
75,Female,17,.,2,28C
75,Male,18,45,2,28C
75,Male,18,38,2,28C
75,Male,18,38,2,28C
75,Female,18,49,2,28C
75,Female,18,49,2,28C
75,Female,18,38,2,28C
75,Male,19,45,2,28C
75,Male,19,31,2,28C
75,Male,19,12,2,28C
75,Female,19,55,2,28C
75,Female,19,.,2,28C
75,Female,19,10,2,28C
75,Male,20,38,2,28C
75,Male,20,17,2,28C
75,Male,20,7,2,28C
75,Female,20,46,2,28C
75,Female,20,3,2,28C
75,Female,20,3,2,28C
75,Male,21,.,2,28C
75,Male,21,.,2,28C
75,Male,21,.,2,28C
75,Female,21,.,2,28C
