Treatment,Gene,Rep,Sex,Age
25C/Std,E23,1,Male,56
25C/Std,E23,2,Male,38
25C/Std,E23,3,Male,46
25C/Std,E23,4,Male,49
25C/Std,E23,5,Male,63
25C/Std,E23,6,Male,56
25C/Std,E23,7,Male,71
25C/Std,E23,8,Male,67
25C/Std,E23,10,Male,44
25C/Std,E23,11,Male,2
25C/Std,E23,12,Male,56
25C/Std,E23,13,Male,14
25C/Std,E23,15,Male,58
25C/Std,E23,16,Male,63
25C/Std,E23,1,Male,91
25C/Std,E23,2,Male,63
25C/Std,E23,3,Male,70
25C/Std,E23,5,Male,79
25C/Std,E23,6,Male,70
25C/Std,E23,7,Male,79
25C/Std,E23,9,Male,74
25C/Std,E23,10,Male,91
25C/Std,E23,11,Male,57
25C/Std,E23,12,Male,81
25C/Std,E23,13,Male,73
25C/Std,E23,15,Male,84
25C/Std,E23,16,Male,70
25C/Std,E23,1,Male,63
25C/Std,E23,2,Male,49
25C/Std,E23,4,Male,84
25C/Std,E23,5,Male,70
25C/Std,E23,6,Male,63
25C/Std,E23,7,Male,77
25C/Std,E23,8,Male,70
25C/Std,E23,9,Male,49
25C/Std,E23,10,Male,84
25C/Std,E23,12,Male,56
25C/Std,E23,13,Male,70
25C/Std,E23,15,Male,77
25C/Std,E23,16,Male,70
25C/Std,E23,33,Male,77
25C/Std,E23,35,Male,105
25C/Std,E23,37,Male,67
25C/Std,E23,38,Male,77
25C/Std,E23,39,Male,84
25C/Std,E23,40,Male,84
25C/Std,E23,42,Male,63
25C/Std,E23,43,Male,72
25C/Std,E23,44,Male,84
25C/Std,E23,45,Male,77
25C/Std,E23,46,Male,77
25C/Std,E23,48,Male,74
25C/Std,E23,33,Male,77
25C/Std,E23,35,Male,98
25C/Std,E23,37,Male,42
25C/Std,E23,38,Male,42
25C/Std,E23,39,Male,63
25C/Std,E23,40,Male,49
25C/Std,E23,41,Male,77
25C/Std,E23,42,Male,37
25C/Std,E23,43,Male,70
25C/Std,E23,44,Male,77
25C/Std,E23,45,Male,42
25C/Std,E23,46,Male,63
25C/Std,E23,47,Male,56
25C/Std,E23,48,Male,46
25C/Std,E23,33,Male,77
25C/Std,E23,35,Male,99
25C/Std,E23,37,Male,56
25C/Std,E23,38,Male,77
25C/Std,E23,39,Male,67
25C/Std,E23,40,Male,63
25C/Std,E23,41,Male,77
25C/Std,E23,42,Male,63
25C/Std,E23,43,Male,71
25C/Std,E23,44,Male,77
25C/Std,E23,45,Male,63
25C/Std,E23,46,Male,74
25C/Std,E23,47,Male,70
25C/Std,E23,48,Male,63
25C/Std,E23,18,Male,77
25C/Std,E23,19,Male,84
25C/Std,E23,21,Male,79
25C/Std,E23,22,Male,84
25C/Std,E23,23,Male,56
25C/Std,E23,24,Male,91
25C/Std,E23,25,Male,70
25C/Std,E23,26,Male,63
25C/Std,E23,27,Male,81
25C/Std,E23,28,Male,50
25C/Std,E23,30,Male,77
25C/Std,E23,32,Male,74
25C/Std,E23,17,Male,39
25C/Std,E23,18,Male,77
25C/Std,E23,19,Male,63
25C/Std,E23,21,Male,49
25C/Std,E23,22,Male,70
25C/Std,E23,23,Male,1
25C/Std,E23,24,Male,49
25C/Std,E23,25,Male,43
25C/Std,E23,26,Male,29
25C/Std,E23,28,Male,37
25C/Std,E23,31,Male,77
25C/Std,E23,32,Male,46
25C/Std,E23,17,Male,79
25C/Std,E23,18,Male,77
25C/Std,E23,22,Male,77
25C/Std,E23,23,Male,53
25C/Std,E23,24,Male,77
25C/Std,E23,25,Male,63
25C/Std,E23,26,Male,63
25C/Std,E23,27,Male,80
25C/Std,E23,28,Male,43
25C/Std,E23,30,Male,49
25C/Std,E23,31,Male,80
25C/Std,E23,32,Male,67
25C/Std,ed,1,Female,14
25C/Std,ed,2,Female,21
25C/Std,ed,3,Female,49
25C/Std,ed,4,Female,63
25C/Std,ed,5,Female,35
25C/Std,ed,6,Female,22
25C/Std,ed,8,Female,42
25C/Std,ed,9,Female,14
25C/Std,ed,10,Female,28
25C/Std,ed,11,Female,46
25C/Std,ed,12,Female,21
25C/Std,ed,13,Female,35
25C/Std,ed,14,Female,18
25C/Std,ed,15,Female,42
25C/Std,ed,16,Female,56
25C/Std,ed,1,Female,56
25C/Std,ed,2,Female,60
25C/Std,ed,3,Female,70
25C/Std,ed,4,Female,70
25C/Std,ed,5,Female,91
25C/Std,ed,6,Female,58
25C/Std,ed,7,Female,84
25C/Std,ed,8,Female,60
25C/Std,ed,9,Female,49
25C/Std,ed,10,Female,77
25C/Std,ed,11,Female,81
25C/Std,ed,12,Female,28
25C/Std,ed,13,Female,70
25C/Std,ed,14,Female,45
25C/Std,ed,15,Female,72
25C/Std,ed,16,Female,70
25C/Std,ed,1,Female,56
25C/Std,ed,2,Female,60
25C/Std,ed,3,Female,63
25C/Std,ed,4,Female,70
25C/Std,ed,5,Female,51
25C/Std,ed,6,Female,32
25C/Std,ed,7,Female,77
25C/Std,ed,8,Female,60
25C/Std,ed,9,Female,44
25C/Std,ed,10,Female,77
25C/Std,ed,11,Female,72
25C/Std,ed,12,Female,21
25C/Std,ed,13,Female,37
25C/Std,ed,14,Female,42
25C/Std,ed,16,Female,60
25C/Std,ed,34,Female,95
25C/Std,ed,36,Female,81
25C/Std,ed,37,Female,67
25C/Std,ed,39,Female,79
25C/Std,ed,40,Female,88
25C/Std,ed,41,Female,79
25C/Std,ed,42,Female,81
25C/Std,ed,43,Female,77
25C/Std,ed,44,Female,77
25C/Std,ed,45,Female,77
25C/Std,ed,46,Female,77
25C/Std,ed,47,Female,74
25C/Std,ed,48,Female,42
25C/Std,ed,34,Female,77
25C/Std,ed,36,Female,16
25C/Std,ed,37,Female,18
25C/Std,ed,39,Female,21
25C/Std,ed,40,Female,16
25C/Std,ed,41,Female,70
25C/Std,ed,42,Female,14
25C/Std,ed,43,Female,21
25C/Std,ed,44,Female,42
25C/Std,ed,45,Female,30
25C/Std,ed,46,Female,56
25C/Std,ed,47,Female,23
25C/Std,ed,48,Female,23
25C/Std,ed,34,Female,84
25C/Std,ed,36,Female,77
25C/Std,ed,39,Female,46
25C/Std,ed,40,Female,35
25C/Std,ed,42,Female,63
25C/Std,ed,43,Female,63
25C/Std,ed,44,Female,58
25C/Std,ed,45,Female,70
25C/Std,ed,46,Female,65
25C/Std,ed,47,Female,63
25C/Std,ed,48,Female,37
25C/Std,ed,17,Female,70
25C/Std,ed,18,Female,77
25C/Std,ed,19,Female,70
25C/Std,ed,20,Female,65
25C/Std,ed,21,Female,70
25C/Std,ed,22,Female,63
25C/Std,ed,23,Female,59
25C/Std,ed,24,Female,63
25C/Std,ed,25,Female,70
25C/Std,ed,26,Female,67
25C/Std,ed,27,Female,56
25C/Std,ed,28,Female,84
25C/Std,ed,29,Female,58
25C/Std,ed,30,Female,63
25C/Std,ed,31,Female,49
25C/Std,ed,17,Female,35
25C/Std,ed,18,Female,63
25C/Std,ed,19,Female,66
25C/Std,ed,20,Female,35
25C/Std,ed,22,Female,16
25C/Std,ed,23,Female,25
25C/Std,ed,24,Female,25
25C/Std,ed,25,Female,25
25C/Std,ed,26,Female,60
25C/Std,ed,27,Female,28
25C/Std,ed,29,Female,28
25C/Std,ed,30,Female,56
25C/Std,ed,31,Female,28
25C/Std,ed,17,Female,63
25C/Std,ed,18,Female,72
25C/Std,ed,19,Female,67
25C/Std,ed,20,Female,42
25C/Std,ed,21,Female,66
25C/Std,ed,22,Female,21
25C/Std,ed,23,Female,58
25C/Std,ed,24,Female,36
25C/Std,ed,25,Female,43
25C/Std,ed,27,Female,52
25C/Std,ed,28,Female,72
25C/Std,ed,29,Female,45
25C/Std,ed,30,Female,56
25C/Std,ed,31,Female,30
25C/Std,ed,1,Male,63
25C/Std,ed,2,Male,49
25C/Std,ed,3,Male,42
25C/Std,ed,4,Male,32
25C/Std,ed,5,Male,49
25C/Std,ed,6,Male,63
25C/Std,ed,7,Male,39
25C/Std,ed,8,Male,35
25C/Std,ed,9,Male,23
25C/Std,ed,10,Male,14
25C/Std,ed,11,Male,21
25C/Std,ed,13,Male,18
25C/Std,ed,14,Male,39
25C/Std,ed,15,Male,56
25C/Std,ed,16,Male,42
25C/Std,ed,1,Male,70
25C/Std,ed,2,Male,49
25C/Std,ed,3,Male,67
25C/Std,ed,4,Male,84
25C/Std,ed,5,Male,70
25C/Std,ed,6,Male,81
25C/Std,ed,7,Male,65
25C/Std,ed,8,Male,56
25C/Std,ed,9,Male,70
25C/Std,ed,10,Male,58
25C/Std,ed,11,Male,77
25C/Std,ed,13,Male,67
25C/Std,ed,14,Male,88
25C/Std,ed,15,Male,63
25C/Std,ed,16,Male,67
25C/Std,ed,1,Male,70
25C/Std,ed,2,Male,49
25C/Std,ed,3,Male,60
25C/Std,ed,4,Male,63
25C/Std,ed,5,Male,56
25C/Std,ed,6,Male,70
25C/Std,ed,7,Male,60
25C/Std,ed,8,Male,53
25C/Std,ed,10,Male,44
25C/Std,ed,11,Male,70
25C/Std,ed,13,Male,63
25C/Std,ed,14,Male,84
25C/Std,ed,15,Male,56
25C/Std,ed,16,Male,60
25C/Std,ed,34,Male,35
25C/Std,ed,37,Male,46
25C/Std,ed,39,Male,51
25C/Std,ed,40,Male,71
25C/Std,ed,41,Male,77
25C/Std,ed,42,Male,63
25C/Std,ed,43,Male,63
25C/Std,ed,44,Male,51
25C/Std,ed,45,Male,56
25C/Std,ed,46,Male,58
25C/Std,ed,47,Male,64
25C/Std,ed,48,Male,84
25C/Std,ed,34,Male,14
25C/Std,ed,36,Male,37
25C/Std,ed,37,Male,22
25C/Std,ed,39,Male,7
25C/Std,ed,40,Male,38
25C/Std,ed,41,Male,28
25C/Std,ed,42,Male,56
25C/Std,ed,43,Male,32
25C/Std,ed,44,Male,14
25C/Std,ed,45,Male,31
25C/Std,ed,46,Male,21
25C/Std,ed,47,Male,18
25C/Std,ed,48,Male,63
25C/Std,ed,34,Male,14
25C/Std,ed,36,Male,77
25C/Std,ed,39,Male,46
25C/Std,ed,40,Male,67
25C/Std,ed,41,Male,42
25C/Std,ed,42,Male,56
25C/Std,ed,43,Male,63
25C/Std,ed,44,Male,39
25C/Std,ed,45,Male,51
25C/Std,ed,46,Male,51
25C/Std,ed,47,Male,42
25C/Std,ed,48,Male,63
25C/Std,ed,17,Male,70
25C/Std,ed,19,Male,64
25C/Std,ed,20,Male,65
25C/Std,ed,22,Male,63
25C/Std,ed,23,Male,63
25C/Std,ed,24,Male,77
25C/Std,ed,25,Male,70
25C/Std,ed,26,Male,67
25C/Std,ed,27,Male,70
25C/Std,ed,29,Male,58
25C/Std,ed,30,Male,63
25C/Std,ed,31,Male,84
25C/Std,ed,32,Male,56
25C/Std,ed,17,Male,56
25C/Std,ed,18,Male,50
25C/Std,ed,19,Male,56
25C/Std,ed,20,Male,21
25C/Std,ed,21,Male,18
25C/Std,ed,22,Male,22
25C/Std,ed,23,Male,46
25C/Std,ed,24,Male,51
25C/Std,ed,25,Male,50
25C/Std,ed,26,Male,42
25C/Std,ed,27,Male,56
25C/Std,ed,28,Male,29
25C/Std,ed,29,Male,31
25C/Std,ed,30,Male,32
25C/Std,ed,32,Male,2
25C/Std,ed,17,Male,70
25C/Std,ed,18,Male,70
25C/Std,ed,19,Male,64
25C/Std,ed,20,Male,49
25C/Std,ed,21,Male,53
25C/Std,ed,22,Male,49
25C/Std,ed,23,Male,59
25C/Std,ed,24,Male,63
25C/Std,ed,25,Male,65
25C/Std,ed,26,Male,56
25C/Std,ed,27,Male,70
25C/Std,ed,28,Male,35
25C/Std,ed,29,Male,42
25C/Std,ed,31,Male,49
25C/Std,ed,32,Male,15
25C/Std,Eip75B,1,Female,30
25C/Std,Eip75B,2,Female,56
25C/Std,Eip75B,3,Female,38
25C/Std,Eip75B,5,Female,23
25C/Std,Eip75B,6,Female,14
25C/Std,Eip75B,7,Female,16
25C/Std,Eip75B,9,Female,21
25C/Std,Eip75B,10,Female,7
25C/Std,Eip75B,12,Female,23
25C/Std,Eip75B,13,Female,72
25C/Std,Eip75B,14,Female,28
25C/Std,Eip75B,15,Female,35
25C/Std,Eip75B,16,Female,21
25C/Std,Eip75B,1,Female,95
25C/Std,Eip75B,2,Female,91
25C/Std,Eip75B,3,Female,86
25C/Std,Eip75B,4,Female,95
25C/Std,Eip75B,5,Female,56
25C/Std,Eip75B,6,Female,91
25C/Std,Eip75B,7,Female,91
25C/Std,Eip75B,8,Female,81
25C/Std,Eip75B,9,Female,72
25C/Std,Eip75B,10,Female,45
25C/Std,Eip75B,11,Female,78
25C/Std,Eip75B,12,Female,60
25C/Std,Eip75B,13,Female,93
25C/Std,Eip75B,14,Female,84
25C/Std,Eip75B,15,Female,84
25C/Std,Eip75B,16,Female,70
25C/Std,Eip75B,1,Female,30
25C/Std,Eip75B,2,Female,86
25C/Std,Eip75B,3,Female,86
25C/Std,Eip75B,4,Female,88
25C/Std,Eip75B,5,Female,53
25C/Std,Eip75B,6,Female,77
25C/Std,Eip75B,7,Female,77
25C/Std,Eip75B,8,Female,77
25C/Std,Eip75B,9,Female,28
25C/Std,Eip75B,10,Female,21
25C/Std,Eip75B,11,Female,51
25C/Std,Eip75B,12,Female,56
25C/Std,Eip75B,13,Female,84
25C/Std,Eip75B,14,Female,84
25C/Std,Eip75B,15,Female,63
25C/Std,Eip75B,16,Female,67
25C/Std,Eip75B,34,Female,63
25C/Std,Eip75B,35,Female,86
25C/Std,Eip75B,36,Female,56
25C/Std,Eip75B,37,Female,72
25C/Std,Eip75B,39,Female,77
25C/Std,Eip75B,40,Female,86
25C/Std,Eip75B,43,Female,67
25C/Std,Eip75B,44,Female,91
25C/Std,Eip75B,45,Female,88
25C/Std,Eip75B,46,Female,99
25C/Std,Eip75B,47,Female,77
25C/Std,Eip75B,48,Female,77
25C/Std,Eip75B,34,Female,28
25C/Std,Eip75B,35,Female,42
25C/Std,Eip75B,36,Female,28
25C/Std,Eip75B,39,Female,4
25C/Std,Eip75B,40,Female,77
25C/Std,Eip75B,42,Female,23
25C/Std,Eip75B,43,Female,63
25C/Std,Eip75B,44,Female,18
25C/Std,Eip75B,45,Female,77
25C/Std,Eip75B,46,Female,7
25C/Std,Eip75B,47,Female,21
25C/Std,Eip75B,48,Female,18
25C/Std,Eip75B,34,Female,60
25C/Std,Eip75B,35,Female,86
25C/Std,Eip75B,36,Female,56
25C/Std,Eip75B,37,Female,24
25C/Std,Eip75B,39,Female,14
25C/Std,Eip75B,42,Female,56
25C/Std,Eip75B,43,Female,63
25C/Std,Eip75B,44,Female,70
25C/Std,Eip75B,46,Female,16
25C/Std,Eip75B,47,Female,58
25C/Std,Eip75B,48,Female,49
25C/Std,Eip75B,17,Female,70
25C/Std,Eip75B,18,Female,70
25C/Std,Eip75B,19,Female,86
25C/Std,Eip75B,20,Female,91
25C/Std,Eip75B,21,Female,84
25C/Std,Eip75B,22,Female,51
25C/Std,Eip75B,23,Female,78
25C/Std,Eip75B,24,Female,42
25C/Std,Eip75B,25,Female,77
25C/Std,Eip75B,26,Female,81
25C/Std,Eip75B,27,Female,56
25C/Std,Eip75B,29,Female,91
25C/Std,Eip75B,32,Female,98
25C/Std,Eip75B,17,Female,44
25C/Std,Eip75B,18,Female,14
25C/Std,Eip75B,19,Female,18
25C/Std,Eip75B,20,Female,77
25C/Std,Eip75B,21,Female,77
25C/Std,Eip75B,22,Female,14
25C/Std,Eip75B,23,Female,2
25C/Std,Eip75B,24,Female,22
25C/Std,Eip75B,25,Female,53
25C/Std,Eip75B,27,Female,46
25C/Std,Eip75B,28,Female,22
25C/Std,Eip75B,29,Female,63
25C/Std,Eip75B,31,Female,35
25C/Std,Eip75B,17,Female,65
25C/Std,Eip75B,18,Female,39
25C/Std,Eip75B,19,Female,74
25C/Std,Eip75B,20,Female,85
25C/Std,Eip75B,21,Female,84
25C/Std,Eip75B,22,Female,28
25C/Std,Eip75B,23,Female,28
25C/Std,Eip75B,24,Female,22
25C/Std,Eip75B,25,Female,65
25C/Std,Eip75B,26,Female,22
25C/Std,Eip75B,27,Female,56
25C/Std,Eip75B,28,Female,87
25C/Std,Eip75B,29,Female,79
25C/Std,Eip75B,31,Female,39
25C/Std,Eip75B,32,Female,63
25C/Std,Eip75B,1,Male,18
25C/Std,Eip75B,2,Male,56
25C/Std,Eip75B,3,Male,60
25C/Std,Eip75B,4,Male,63
25C/Std,Eip75B,5,Male,77
25C/Std,Eip75B,6,Male,51
25C/Std,Eip75B,7,Male,63
25C/Std,Eip75B,8,Male,63
25C/Std,Eip75B,9,Male,71
25C/Std,Eip75B,10,Male,44
25C/Std,Eip75B,11,Male,51
25C/Std,Eip75B,12,Male,51
25C/Std,Eip75B,13,Male,35
25C/Std,Eip75B,14,Male,1
25C/Std,Eip75B,15,Male,49
25C/Std,Eip75B,16,Male,60
25C/Std,Eip75B,1,Male,84
25C/Std,Eip75B,2,Male,66
25C/Std,Eip75B,3,Male,91
25C/Std,Eip75B,4,Male,63
25C/Std,Eip75B,5,Male,86
25C/Std,Eip75B,6,Male,79
25C/Std,Eip75B,7,Male,77
25C/Std,Eip75B,8,Male,84
25C/Std,Eip75B,9,Male,84
25C/Std,Eip75B,10,Male,77
25C/Std,Eip75B,11,Male,63
25C/Std,Eip75B,12,Male,72
25C/Std,Eip75B,13,Male,28
25C/Std,Eip75B,14,Male,63
25C/Std,Eip75B,15,Male,51
25C/Std,Eip75B,16,Male,81
25C/Std,Eip75B,1,Male,79
25C/Std,Eip75B,2,Male,56
25C/Std,Eip75B,3,Male,84
25C/Std,Eip75B,4,Male,63
25C/Std,Eip75B,5,Male,79
25C/Std,Eip75B,6,Male,51
25C/Std,Eip75B,7,Male,66
25C/Std,Eip75B,9,Male,71
25C/Std,Eip75B,10,Male,70
25C/Std,Eip75B,11,Male,51
25C/Std,Eip75B,12,Male,56
25C/Std,Eip75B,13,Male,42
25C/Std,Eip75B,14,Male,35
25C/Std,Eip75B,15,Male,49
25C/Std,Eip75B,16,Male,67
25C/Std,Eip75B,34,Male,77
25C/Std,Eip75B,35,Male,67
25C/Std,Eip75B,36,Male,73
25C/Std,Eip75B,37,Male,81
25C/Std,Eip75B,39,Male,77
25C/Std,Eip75B,40,Male,91
25C/Std,Eip75B,42,Male,72
25C/Std,Eip75B,43,Male,77
25C/Std,Eip75B,47,Male,91
25C/Std,Eip75B,34,Male,53
25C/Std,Eip75B,35,Male,58
25C/Std,Eip75B,36,Male,16
25C/Std,Eip75B,37,Male,23
25C/Std,Eip75B,39,Male,44
25C/Std,Eip75B,40,Male,70
25C/Std,Eip75B,42,Male,57
25C/Std,Eip75B,43,Male,2
25C/Std,Eip75B,44,Male,32
25C/Std,Eip75B,45,Male,3
25C/Std,Eip75B,46,Male,38
25C/Std,Eip75B,47,Male,2
25C/Std,Eip75B,48,Male,84
25C/Std,Eip75B,34,Male,77
25C/Std,Eip75B,36,Male,56
25C/Std,Eip75B,37,Male,63
25C/Std,Eip75B,39,Male,67
25C/Std,Eip75B,40,Male,77
25C/Std,Eip75B,42,Male,63
25C/Std,Eip75B,43,Male,70
25C/Std,Eip75B,44,Male,91
25C/Std,Eip75B,45,Male,67
25C/Std,Eip75B,46,Male,42
25C/Std,Eip75B,47,Male,67
25C/Std,Eip75B,48,Male,84
25C/Std,Eip75B,17,Male,77
25C/Std,Eip75B,18,Male,87
25C/Std,Eip75B,19,Male,79
25C/Std,Eip75B,20,Male,77
25C/Std,Eip75B,21,Male,70
25C/Std,Eip75B,22,Male,71
25C/Std,Eip75B,23,Male,70
25C/Std,Eip75B,24,Male,91
25C/Std,Eip75B,25,Male,70
25C/Std,Eip75B,26,Male,56
25C/Std,Eip75B,27,Male,78
25C/Std,Eip75B,28,Male,70
25C/Std,Eip75B,29,Male,84
25C/Std,Eip75B,31,Male,84
25C/Std,Eip75B,32,Male,49
25C/Std,Eip75B,17,Male,67
25C/Std,Eip75B,18,Male,60
25C/Std,Eip75B,19,Male,18
25C/Std,Eip75B,20,Male,42
25C/Std,Eip75B,21,Male,56
25C/Std,Eip75B,23,Male,42
25C/Std,Eip75B,24,Male,77
25C/Std,Eip75B,25,Male,51
25C/Std,Eip75B,26,Male,3
25C/Std,Eip75B,28,Male,63
25C/Std,Eip75B,29,Male,70
25C/Std,Eip75B,31,Male,70
25C/Std,Eip75B,32,Male,16
25C/Std,Eip75B,17,Male,77
25C/Std,Eip75B,18,Male,79
25C/Std,Eip75B,19,Male,42
25C/Std,Eip75B,20,Male,56
25C/Std,Eip75B,21,Male,63
25C/Std,Eip75B,22,Male,50
25C/Std,Eip75B,23,Male,70
25C/Std,Eip75B,24,Male,87
25C/Std,Eip75B,25,Male,56
25C/Std,Eip75B,26,Male,49
25C/Std,Eip75B,27,Male,77
25C/Std,Eip75B,28,Male,70
25C/Std,Eip75B,29,Male,70
25C/Std,Eip75B,31,Male,70
25C/Std,Eip75B,32,Male,42
25C/Std,Ino80,2,Female,46
25C/Std,Ino80,3,Female,66
25C/Std,Ino80,4,Female,23
25C/Std,Ino80,5,Female,70
25C/Std,Ino80,6,Female,39
25C/Std,Ino80,7,Female,84
25C/Std,Ino80,8,Female,56
25C/Std,Ino80,9,Female,77
25C/Std,Ino80,10,Female,42
25C/Std,Ino80,11,Female,1
25C/Std,Ino80,12,Female,18
25C/Std,Ino80,13,Female,51
25C/Std,Ino80,15,Female,28
25C/Std,Ino80,16,Female,35
25C/Std,Ino80,1,Female,79
25C/Std,Ino80,2,Female,78
25C/Std,Ino80,3,Female,80
25C/Std,Ino80,4,Female,78
25C/Std,Ino80,5,Female,84
25C/Std,Ino80,6,Female,91
25C/Std,Ino80,7,Female,84
25C/Std,Ino80,8,Female,91
25C/Std,Ino80,9,Female,79
25C/Std,Ino80,10,Female,91
25C/Std,Ino80,11,Female,49
25C/Std,Ino80,12,Female,74
25C/Std,Ino80,13,Female,86
25C/Std,Ino80,14,Female,86
25C/Std,Ino80,15,Female,84
25C/Std,Ino80,16,Female,91
25C/Std,Ino80,1,Female,79
25C/Std,Ino80,2,Female,77
25C/Std,Ino80,3,Female,72
25C/Std,Ino80,4,Female,77
25C/Std,Ino80,5,Female,77
25C/Std,Ino80,6,Female,63
25C/Std,Ino80,7,Female,84
25C/Std,Ino80,8,Female,65
25C/Std,Ino80,9,Female,77
25C/Std,Ino80,10,Female,78
25C/Std,Ino80,11,Female,49
25C/Std,Ino80,12,Female,56
25C/Std,Ino80,13,Female,84
25C/Std,Ino80,14,Female,84
25C/Std,Ino80,15,Female,56
25C/Std,Ino80,16,Female,38
25C/Std,Ino80,33,Female,79
25C/Std,Ino80,34,Female,81
25C/Std,Ino80,35,Female,67
25C/Std,Ino80,36,Female,77
25C/Std,Ino80,37,Female,60
25C/Std,Ino80,38,Female,84
25C/Std,Ino80,39,Female,81
25C/Std,Ino80,40,Female,74
25C/Std,Ino80,42,Female,74
25C/Std,Ino80,43,Female,77
25C/Std,Ino80,44,Female,88
25C/Std,Ino80,45,Female,72
25C/Std,Ino80,46,Female,72
25C/Std,Ino80,47,Female,84
25C/Std,Ino80,33,Female,39
25C/Std,Ino80,34,Female,77
25C/Std,Ino80,35,Female,63
25C/Std,Ino80,36,Female,30
25C/Std,Ino80,37,Female,39
25C/Std,Ino80,38,Female,39
25C/Std,Ino80,39,Female,46
25C/Std,Ino80,40,Female,49
25C/Std,Ino80,41,Female,36
25C/Std,Ino80,42,Female,28
25C/Std,Ino80,43,Female,29
25C/Std,Ino80,44,Female,74
25C/Std,Ino80,45,Female,14
25C/Std,Ino80,46,Female,31
25C/Std,Ino80,47,Female,14
25C/Std,Ino80,33,Female,77
25C/Std,Ino80,34,Female,77
25C/Std,Ino80,36,Female,49
25C/Std,Ino80,37,Female,56
25C/Std,Ino80,38,Female,77
25C/Std,Ino80,39,Female,58
25C/Std,Ino80,40,Female,49
25C/Std,Ino80,41,Female,53
25C/Std,Ino80,42,Female,72
25C/Std,Ino80,43,Female,58
25C/Std,Ino80,44,Female,88
25C/Std,Ino80,45,Female,51
25C/Std,Ino80,46,Female,35
25C/Std,Ino80,47,Female,56
25C/Std,Ino80,17,Female,88
25C/Std,Ino80,18,Female,79
25C/Std,Ino80,20,Female,84
25C/Std,Ino80,21,Female,58
25C/Std,Ino80,22,Female,84
25C/Std,Ino80,23,Female,80
25C/Std,Ino80,24,Female,84
25C/Std,Ino80,25,Female,67
25C/Std,Ino80,26,Female,81
25C/Std,Ino80,27,Female,81
25C/Std,Ino80,28,Female,84
25C/Std,Ino80,29,Female,65
25C/Std,Ino80,30,Female,91
25C/Std,Ino80,31,Female,84
25C/Std,Ino80,32,Female,77
25C/Std,Ino80,17,Female,77
25C/Std,Ino80,18,Female,63
25C/Std,Ino80,19,Female,63
25C/Std,Ino80,21,Female,35
25C/Std,Ino80,22,Female,70
25C/Std,Ino80,23,Female,65
25C/Std,Ino80,24,Female,72
25C/Std,Ino80,25,Female,38
25C/Std,Ino80,26,Female,51
25C/Std,Ino80,27,Female,42
25C/Std,Ino80,28,Female,56
25C/Std,Ino80,29,Female,58
25C/Std,Ino80,30,Female,39
25C/Std,Ino80,32,Female,23
25C/Std,Ino80,17,Female,84
25C/Std,Ino80,18,Female,65
25C/Std,Ino80,19,Female,79
25C/Std,Ino80,20,Female,65
25C/Std,Ino80,21,Female,56
25C/Std,Ino80,22,Female,81
25C/Std,Ino80,24,Female,72
25C/Std,Ino80,25,Female,39
25C/Std,Ino80,26,Female,63
25C/Std,Ino80,27,Female,77
25C/Std,Ino80,28,Female,84
25C/Std,Ino80,29,Female,63
25C/Std,Ino80,30,Female,66
25C/Std,Ino80,31,Female,44
25C/Std,Ino80,32,Female,39
25C/Std,Ino80,1,Male,21
25C/Std,Ino80,2,Male,77
25C/Std,Ino80,3,Male,70
25C/Std,Ino80,4,Male,44
25C/Std,Ino80,5,Male,65
25C/Std,Ino80,6,Male,46
25C/Std,Ino80,7,Male,53
25C/Std,Ino80,8,Male,63
25C/Std,Ino80,9,Male,72
25C/Std,Ino80,11,Male,70
25C/Std,Ino80,13,Male,49
25C/Std,Ino80,14,Male,28
25C/Std,Ino80,15,Male,30
25C/Std,Ino80,1,Male,43
25C/Std,Ino80,2,Male,84
25C/Std,Ino80,3,Male,84
25C/Std,Ino80,4,Male,63
25C/Std,Ino80,5,Male,77
25C/Std,Ino80,6,Male,70
25C/Std,Ino80,7,Male,74
25C/Std,Ino80,8,Male,70
25C/Std,Ino80,9,Male,72
25C/Std,Ino80,11,Male,88
25C/Std,Ino80,12,Male,84
25C/Std,Ino80,13,Male,71
25C/Std,Ino80,14,Male,77
25C/Std,Ino80,15,Male,77
25C/Std,Ino80,16,Male,63
25C/Std,Ino80,2,Male,77
25C/Std,Ino80,3,Male,81
25C/Std,Ino80,4,Male,53
25C/Std,Ino80,5,Male,70
25C/Std,Ino80,6,Male,63
25C/Std,Ino80,7,Male,63
25C/Std,Ino80,8,Male,70
25C/Std,Ino80,9,Male,72
25C/Std,Ino80,11,Male,70
25C/Std,Ino80,12,Male,42
25C/Std,Ino80,13,Male,53
25C/Std,Ino80,14,Male,77
25C/Std,Ino80,15,Male,46
25C/Std,Ino80,16,Male,49
25C/Std,Ino80,33,Male,81
25C/Std,Ino80,36,Male,91
25C/Std,Ino80,37,Male,70
25C/Std,Ino80,38,Male,84
25C/Std,Ino80,40,Male,91
25C/Std,Ino80,41,Male,88
25C/Std,Ino80,42,Male,77
25C/Std,Ino80,43,Male,98
25C/Std,Ino80,44,Male,84
25C/Std,Ino80,45,Male,77
25C/Std,Ino80,47,Male,84
25C/Std,Ino80,33,Male,74
25C/Std,Ino80,34,Male,58
25C/Std,Ino80,35,Male,63
25C/Std,Ino80,36,Male,14
25C/Std,Ino80,37,Male,60
25C/Std,Ino80,38,Male,52
25C/Std,Ino80,39,Male,10
